FID,IDtramMucN,tenTram,gio,ngay,toaDoX,toaDoY,mucNuoc,doCaoDinhT,doCaoChanT,baoDongI,baoDongII,baoDongIII,maXa,maHuyen,ghiChu,kinhDo,viDo,day,month,year
1141,MN1142,Nhà Bè, ,2009-04-17,0,0,0,0.57,-1.8,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,17,4,2009
1142,MN1143,Nhà Bè, ,2009-04-18,0,0,0,0.61,-1.65,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,18,4,2009
1143,MN1144,Nhà Bè, ,2009-04-19,0,0,0,0.67,-1.52,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,19,4,2009
1144,MN1145,Nhà Bè, ,2009-04-20,0,0,0,0.74,-1.24,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,20,4,2009
1145,MN1146,Nhà Bè, ,2009-04-21,0,0,0,0.86,-1.35,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,21,4,2009
1146,MN1147,Nhà Bè, ,2009-04-22,0,0,0,0.91,-1.22,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,22,4,2009
1147,MN1148,Nhà Bè, ,2009-04-23,0,0,0,0.92,-1.31,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,23,4,2009
1148,MN1149,Nhà Bè, ,2009-04-24,0,0,0,1.03,-1.71,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,24,4,2009
1149,MN1150,Nhà Bè, ,2009-04-25,0,0,0,1.06,-1.94,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,25,4,2009
1150,MN1151,Nhà Bè, ,2009-04-26,0,0,0,1.15,-2.09,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,26,4,2009
1151,MN1152,Nhà Bè, ,2009-04-27,0,0,0,1.16,-0.43,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,27,4,2009
1152,MN1153,Nhà Bè, ,2009-04-28,0,0,0,1.14,-2.16,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,28,4,2009
1153,MN1154,Nhà Bè, ,2009-04-29,0,0,0,1.15,-2.14,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,29,4,2009
1154,MN1155,Nhà Bè, ,2009-04-30,0,0,0,1.1,2.11,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,30,4,2009
1155,MN1156,Nhà Bè, ,2009-05-01,0,0,0,1.05,-1.93,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,1,5,2009
1156,MN1157,Nhà Bè, ,2009-05-02,0,0,0,1.04,-1.76,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,2,5,2009
1157,MN1158,Nhà Bè, ,2009-05-03,0,0,0,1.1,-1.62,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,3,5,2009
1158,MN1159,Nhà Bè, ,2009-05-04,0,0,0,1.2,-1.36,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,4,5,2009
1159,MN1160,Nhà Bè, ,2009-05-05,0,0,0,1.18,-1.18,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,5,5,2009
1160,MN1161,Nhà Bè, ,2009-05-06,0,0,0,1.17,-1.25,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,6,5,2009
1161,MN1162,Nhà Bè, ,2009-05-07,0,0,0,1.14,-1.49,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,7,5,2009
1162,MN1163,Nhà Bè, ,2009-05-08,0,0,0,1.15,-1.65,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,8,5,2009
1163,MN1164,Nhà Bè, ,2009-05-09,0,0,0,1.14,-1.93,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,9,5,2009
1164,MN1165,Nhà Bè, ,2009-05-10,0,0,0,1.1,-2.07,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,10,5,2009
1165,MN1166,Nhà Bè, ,2009-05-11,0,0,0,1.07,-0.1,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,11,5,2009
1166,MN1167,Nhà Bè, ,2009-05-12,0,0,0,1.04,-2.05,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,12,5,2009
1167,MN1168,Nhà Bè, ,2009-05-13,0,0,0,1,-1.98,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,13,5,2009
1168,MN1169,Nhà Bè, ,2009-05-14,0,0,0,0.99,-1.68,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,14,5,2009
1169,MN1170,Nhà Bè, ,2009-05-15,0,0,0,0.92,-1.8,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,15,5,2009
1170,MN1171,Nhà Bè, ,2009-05-16,0,0,0,0.93,-1.7,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,16,5,2009
1171,MN1172,Nhà Bè, ,2009-05-17,0,0,0,0.91,-1.49,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,17,5,2009
1172,MN1173,Nhà Bè, ,2009-05-18,0,0,0,0.93,-1.32,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,18,5,2009
1173,MN1174,Nhà Bè, ,2009-05-19,0,0,0,0.93,-1.24,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,19,5,2009
1174,MN1175,Nhà Bè, ,2009-05-20,0,0,0,0.97,-1.04,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,20,5,2009
1175,MN1176,Nhà Bè, ,2009-05-21,0,0,0,1.01,-1.48,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,21,5,2009
1176,MN1177,Nhà Bè, ,2009-05-22,0,0,0,0.97,-1.81,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,22,5,2009
1177,MN1178,Nhà Bè, ,2009-05-23,0,0,0,0.97,-2.07,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,23,5,2009
1178,MN1179,Nhà Bè, ,2009-05-24,0,0,0,1.08,-2.25,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,24,5,2009
1179,MN1180,Nhà Bè, ,2009-05-25,0,0,0,1.11,-2.43,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,25,5,2009
1180,MN1181,Nhà Bè, ,2009-05-26,0,0,0,1.17,0.07,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,26,5,2009
1181,MN1182,Nhà Bè, ,2009-05-27,0,0,0,1.12,-2.46,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,27,5,2009
1182,MN1183,Nhà Bè, ,2009-05-28,0,0,0,1.08,-2.41,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,28,5,2009
1183,MN1184,Nhà Bè, ,2009-05-29,0,0,0,1.05,-2.25,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,29,5,2009
1184,MN1185,Nhà Bè, ,2009-05-30,0,0,0,0.96,-2.25,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,30,5,2009
1185,MN1186,Nhà Bè, ,2009-05-31,0,0,0,0.93,-2.02,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,31,5,2009
1186,MN1187,Nhà Bè, ,2009-06-01,0,0,0,1.14,-1.67,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,1,6,2009
1187,MN1188,Nhà Bè, ,2009-06-02,0,0,0,1.03,-1.26,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,2,6,2009
1188,MN1189,Nhà Bè, ,2009-06-03,0,0,0,0.94,-1.71,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,3,6,2009
1189,MN1190,Nhà Bè, ,2009-06-04,0,0,0,0.74,-2,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,4,6,2009
1190,MN1191,Nhà Bè, ,2009-06-05,0,0,0,0.8,-2.04,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,5,6,2009
1191,MN1192,Nhà Bè, ,2009-06-06,0,0,0,0.82,-2.26,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,6,6,2009
1192,MN1193,Nhà Bè, ,2009-06-07,0,0,0,0.82,-2.36,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,7,6,2009
1193,MN1194,Nhà Bè, ,2009-06-08,0,0,0,0.86,-2.42,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,8,6,2009
1194,MN1195,Nhà Bè, ,2009-06-09,0,0,0,0.86,-2.44,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,9,6,2009
1195,MN1196,Nhà Bè, ,2009-06-10,0,0,0,0.84,0.1,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,10,6,2009
1196,MN1197,Nhà Bè, ,2009-06-11,0,0,0,0.83,-2.38,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,11,6,2009
1197,MN1198,Nhà Bè, ,2009-06-12,0,0,0,0.82,-2.3,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,12,6,2009
1198,MN1199,Nhà Bè, ,2009-06-13,0,0,0,0.82,-2.18,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,13,6,2009
1199,MN1200,Nhà Bè, ,2009-06-14,0,0,0,0.8,-2.06,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,14,6,2009
1200,MN1201,Nhà Bè, ,2009-06-15,0,0,0,0.87,-1.81,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,15,6,2009
1201,MN1202,Nhà Bè, ,2009-06-16,0,0,0,0.93,-1.58,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,16,6,2009
1202,MN1203,Nhà Bè, ,2009-06-17,0,0,0,0.83,-1.08,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,17,6,2009
1203,MN1204,Nhà Bè, ,2009-06-18,0,0,0,0.89,-1.36,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,18,6,2009
1204,MN1205,Nhà Bè, ,2009-06-19,0,0,0,0.82,-1.76,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,19,6,2009
1205,MN1206,Nhà Bè, ,2009-06-20,0,0,0,0.84,-2.1,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,20,6,2009
1206,MN1207,Nhà Bè, ,2009-06-21,0,0,0,0.87,-2.38,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,21,6,2009
1207,MN1208,Nhà Bè, ,2009-06-22,0,0,0,0.98,-2.51,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,22,6,2009
1208,MN1209,Nhà Bè, ,2009-06-23,0,0,0,1.06,-2.58,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,23,6,2009
1209,MN1210,Nhà Bè, ,2009-06-24,0,0,0,1.12,0.03,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,24,6,2009
1210,MN1211,Nhà Bè, ,2009-06-25,0,0,0,1.06,-2.54,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,25,6,2009
1211,MN1212,Nhà Bè, ,2009-06-26,0,0,0,1.02,-2.52,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,26,6,2009
1212,MN1213,Nhà Bè, ,2009-06-27,0,0,0,1,-2.38,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,27,6,2009
1213,MN1214,Nhà Bè, ,2009-06-28,0,0,0,1,-2.17,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,28,6,2009
1214,MN1215,Nhà Bè, ,2009-06-29,0,0,0,1.03,-1.87,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,29,6,2009
1215,MN1216,Nhà Bè, ,2009-06-30,0,0,0,1.04,-1.41,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,30,6,2009
1216,MN1217,Nhà Bè, ,2009-07-01,0,0,0,0.98,-1.43,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,1,7,2009
1217,MN1218,Nhà Bè, ,2009-07-02,0,0,0,0.79,-1.81,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,2,7,2009
1218,MN1219,Nhà Bè, ,2009-07-03,0,0,0,0.71,-2.02,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,3,7,2009
1219,MN1220,Nhà Bè, ,2009-07-04,0,0,0,0.68,-2.18,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,4,7,2009
1220,MN1221,Nhà Bè, ,2009-07-05,0,0,0,0.72,-2.3,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,5,7,2009
1221,MN1222,Nhà Bè, ,2009-07-06,0,0,0,0.78,-2.37,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,6,7,2009
1222,MN1223,Nhà Bè, ,2009-07-07,0,0,0,0.76,-2.32,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,7,7,2009
1223,MN1224,Nhà Bè, ,2009-07-08,0,0,0,0.92,-2.31,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,8,7,2009
1224,MN1225,Nhà Bè, ,2009-07-09,0,0,0,0.88,-0.18,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,9,7,2009
1225,MN1226,Nhà Bè, ,2009-07-10,0,0,0,0.88,-2.22,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,10,7,2009
1226,MN1227,Nhà Bè, ,2009-07-11,0,0,0,0.85,-2.2,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,11,7,2009
1227,MN1228,Nhà Bè, ,2009-07-12,0,0,0,0.91,-2.06,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,12,7,2009
1228,MN1229,Nhà Bè, ,2009-07-13,0,0,0,0.71,-1.93,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,13,7,2009
1229,MN1230,Nhà Bè, ,2009-07-14,0,0,0,0.88,-1.86,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,14,7,2009
1230,MN1231,Nhà Bè, ,2009-07-15,0,0,0,0.95,-1.44,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,15,7,2009
1231,MN1232,Nhà Bè, ,2009-07-16,0,0,0,0.88,-1.7,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,16,7,2009
1232,MN1233,Nhà Bè, ,2009-07-17,0,0,0,0.54,-1.84,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,17,7,2009
1233,MN1234,Nhà Bè, ,2009-07-18,0,0,0,0.63,-2.1,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,18,7,2009
1234,MN1235,Nhà Bè, ,2009-07-19,0,0,0,0.74,-2.42,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,19,7,2009
1235,MN1236,Nhà Bè, ,2009-07-20,0,0,0,0.91,-2.47,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,20,7,2009
1236,MN1237,Nhà Bè, ,2009-07-21,0,0,0,1.02,-2.62,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,21,7,2009
1237,MN1238,Nhà Bè, ,2009-07-22,0,0,0,1.16,-2.54,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,22,7,2009
1238,MN1239,Nhà Bè, ,2009-07-23,0,0,0,1.22,-0.24,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,23,7,2009
1239,MN1240,Nhà Bè, ,2009-07-24,0,0,0,1.19,-2.41,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,24,7,2009
1240,MN1241,Nhà Bè, ,2009-07-25,0,0,0,1.12,-2.26,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,25,7,2009
1241,MN1242,Nhà Bè, ,2009-07-26,0,0,0,1.1,-2.17,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,26,7,2009
1242,MN1243,Nhà Bè, ,2009-07-27,0,0,0,1.11,-1.99,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,27,7,2009
1243,MN1244,Nhà Bè, ,2009-07-28,0,0,0,1.06,-1.66,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,28,7,2009
1244,MN1245,Nhà Bè, ,2009-07-29,0,0,0,0.83,-1.74,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,29,7,2009
1245,MN1246,Nhà Bè, ,2009-07-30,0,0,0,0.66,-1.82,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,30,7,2009
1246,MN1247,Nhà Bè, ,2009-07-31,0,0,0,0.61,-1.97,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,31,7,2009
1247,MN1248,Nhà Bè, ,2009-08-01,0,0,0,0.52,-2.03,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,1,8,2009
1248,MN1249,Nhà Bè, ,2009-08-02,0,0,0,0.7,-2.28,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,2,8,2009
1249,MN1250,Nhà Bè, ,2009-08-03,0,0,0,0.78,-2.34,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,3,8,2009
1250,MN1251,Nhà Bè, ,2009-08-04,0,0,0,0.82,-2.36,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,4,8,2009
1251,MN1252,Nhà Bè, ,2009-08-05,0,0,0,0.91,-2.3,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,5,8,2009
1252,MN1253,Nhà Bè, ,2009-08-06,0,0,0,0.94,-2.25,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,6,8,2009
1253,MN1254,Nhà Bè, ,2009-08-07,0,0,0,0.95,-2.19,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,7,8,2009
1254,MN1255,Nhà Bè, ,2009-08-08,0,0,0,0.96,-0.72,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,8,8,2009
1255,MN1256,Nhà Bè, ,2009-08-09,0,0,0,0.93,-2.2,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,9,8,2009
1256,MN1257,Nhà Bè, ,2009-08-10,0,0,0,0.95,-2.04,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,10,8,2009
1257,MN1258,Nhà Bè, ,2009-08-11,0,0,0,0.96,-1.78,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,11,8,2009
1258,MN1259,Nhà Bè, ,2009-08-12,0,0,0,1.05,-1.54,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,12,8,2009
1259,MN1260,Nhà Bè, ,2009-08-13,0,0,0,1,-1.57,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,13,8,2009
1260,MN1261,Nhà Bè, ,2009-08-14,0,0,0,0.92,-1.74,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,14,8,2009
1261,MN1262,Nhà Bè, ,2009-08-15,0,0,0,0.81,-1.9,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,15,8,2009
1262,MN1263,Nhà Bè, ,2009-08-16,0,0,0,0.65,-2.12,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,16,8,2009
1263,MN1264,Nhà Bè, ,2009-08-17,0,0,0,0.81,-2.3,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,17,8,2009
1264,MN1265,Nhà Bè, ,2009-08-18,0,0,0,1,-2.39,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,18,8,2009
1265,MN1266,Nhà Bè, ,2009-08-19,0,0,0,1.07,-2.39,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,19,8,2009
1266,MN1267,Nhà Bè, ,2009-08-20,0,0,0,1.18,-2.31,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,20,8,2009
1267,MN1268,Nhà Bè, ,2009-08-21,0,0,0,1.3,-0.65,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,21,8,2009
1268,MN1269,Nhà Bè, ,2009-08-22,0,0,0,1.37,-2.08,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,22,8,2009
1269,MN1270,Nhà Bè, ,2009-08-23,0,0,0,1.32,-1.83,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,23,8,2009
1270,MN1271,Nhà Bè, ,2009-08-24,0,0,0,1.28,-1.63,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,24,8,2009
1271,MN1272,Nhà Bè, ,2009-08-25,0,0,0,1.23,-1.56,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,25,8,2009
1272,MN1273,Nhà Bè, ,2009-08-26,0,0,0,1.15,-1.6,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,26,8,2009
1273,MN1274,Nhà Bè, ,2009-08-27,0,0,0,1.1,-1.63,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,27,8,2009
1274,MN1275,Nhà Bè, ,2009-08-28,0,0,0,0.92,-1.54,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,28,8,2009
1275,MN1276,Nhà Bè, ,2009-08-29,0,0,0,0.72,-1.5,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,29,8,2009
1276,MN1277,Nhà Bè, ,2009-08-30,0,0,0,0.7,-1.61,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,30,8,2009
1277,MN1278,Nhà Bè, ,2009-08-31,0,0,0,0.83,-1.81,0,0,0,27658,786,Tổng hợp từ số liệu CCTL (muc nuoc 2008-2022),106.7347222,10.63944444,31,8,2009
